COD_CLIENTE;DES_CLIENTE;INDIRIZZO;CAP;CITY;PROVINCIA;TELEFONO;FAX;EMAIL;LINEA_CLIENTE;AREA;COD_AGENTE;AGENTE;GAMBE_FLG;NASO_FLG;INTESTINO_FLG;STOMACO_FLG;GOLA_FLG;COD_SUBENTRATO;COD_MICROBRICK;DESC_MICROBRICK;DESC_MICROAREE
29908;S.EMILIO SNC;VIA LANCIA 11B;10141;TORINO;TO;_011336491                ;_+39011336491;farmacias.emilio@libero.it;Defend;F;F35;Enrico Giuseppe Parlatore;1,000000;1,000000;1,000000;1,000000;1,000000;14791;0010401;TORINO 0401;TORINO 04
29910;SERIANA BRUNELLI & C SAS;VIA MARCONI 17;24025;GAZZANIGA;BG;_035711014                ;_+39035738836;giorgio.brunelli2@tin.it;Defend;F;F25;Giordano Vellani;1,000000;1,000000;1,000000;1,000000;1,000000;1427;0160202;BERGAMO 0202;BERGAMO 02
29928;COTRONEO;PIAZZA MARCANTONIO COLONNA 21;80125;NAPOLI;NA;_0812391641               ;_+390812391401;;Build;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;7770;0701802;NAPOLI 1802;NAPOLI 18
29936;MANGIAFICO;PIAZZA PLEBISCITO 1;96010;SOLARINO;SR;_093/1921778              ;_+390931921778;;Maintain;P;P37;Teresa Lacagnina;0,000000;0,000000;0,000000;0,000000;0,000000;10134;0910202;SIRACUSA 0202;SIRACUSA 02
2994;VOLPATO;VIA ROMA 325;30038;SPINEA ORGNANO;VE;_041990332                ;_+390415087787;farmacia@farmaciavolpatonadia.191.it;Build;H;H32;Roberta Cammisa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0270302;VENEZIA 0302;VENEZIA 03
29941;ROUSSEL;PIAZZA MISSIO 5;33047;REMANZACCO;UD;_0432/667273              ;_+390432649442;info@farmaciaroussel.it;Build;H;H04;Matteo Dri;0,000000;0,000000;0,000000;0,000000;0,000000;3431;0310508;UDINE 0508;UDINE 05
29942;DELL'IMMACOLATA;VIALE KENNEDY 58;81055;S MARIA CAPUA VETERE;CE;_0823589137               ;_+3908238188207;iodice.mariamichela@libero.it;Build;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;8058;0680901;CASERTA 0901;CASERTA 09
29958;GALLINOTTO;VIA TULLIO DEL GRANDE 70;21027;ISPRA;VA;_0332603269               ;_+390332784589;farmaciadibrenta@virgilio.it;Defend;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;15378;0120501;VARESE 0501;VARESE 05
29965;TONENGO S N C;CORSO VITTORIO EMANUELE 34;10123;TORINO;TO;_011889677                ;_+390118398551;farmatonengo@tiscali.it;Maintain;F;F35;Enrico Giuseppe Parlatore;1,000000;1,000000;1,000000;1,000000;1,000000;520;0010107;TORINO 0107;TORINO 01
2998;BERTONCELLO;PIAZZETTA DEL GRANO 13;30033;NOALE;VE;_041440071                ;_+39041440071;farmacia.bertoncello@libero.it;Build;H;H35;Raffaello Benossi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0270304;VENEZIA 0304;VENEZIA 03
29992;PERETTI & SANTORI SNC;VIA DEL LAVORO 1;00043;CIAMPINO;RM;_067910018                ;_+390679326406;e.santori@virgilio.it;Build;M;M02;Antonella Nardi;0,000000;0,000000;0,000000;0,000000;0,000000;6495;0593201;ROMA 3201;ROMA 32
29995;S.MONICA;VIA S SILVESTRI 124/A;00045;GENZANO;RM;_0693956011               ;_+390693956135;mariacristina.marguati@virgilio.it;Defend;M;M02;Antonella Nardi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0593402;ROMA 3402;ROMA 34
30010;COSCONATI;VIA FEDERICO CESI 9/11;00193;ROMA;RM;_063211492                ;_+39063215607;cosconati@tiscali.it;Build;M;M04;Valerio Medici;0,000000;0,000000;0,000000;0,000000;0,000000;20269;0591703;ROMA 1703;ROMA 17
30032;PREDARI;VIA ITALIA 20;20052;MONZA;MI;_039/323821               ;_+390392302861;predari@farmaciapredari.191.it;Build;K;K04;Mirko Sposini;0,000000;0,000000;0,000000;0,000000;0,000000;2353;0150805;MONZA BRIANZA 0805;MONZA BRIANZA 08
30033;VIVIANI;PIAZZA MARTIRI 2;30035;MIRANO;VE;_041430153                ;_+39041430153;farmaciaviviani@tiscali.it;Build;H;H32;Roberta Cammisa;1,000000;1,000000;1,000000;1,000000;1,000000;28078;0270301;VENEZIA 0301;VENEZIA 03
30042;FAVERO;VIA DE RUBEIS 1;33100;UDINE;UD;_0432502882               ;_+390432502882;info@farmaciafavero.it;Build;H;H04;Matteo Dri;0,000000;0,000000;0,000000;0,000000;0,000000;3405;0310502;UDINE 0502;UDINE 05
30084;MORLOTTI;VIA MAZZINI 1;22035;CANZO;CO;_031/681575               ;_+390316730574;mhdsm@tin.it;Build;F;F23;Maurizio Restivo;0,000000;0,000000;0,000000;0,000000;0,000000;2087;0130501;COMO 0501;COMO 05
30095;AZIENDA SPECIALE;VIA C. FERRARI 66;20017;RHO;MI;_02/9303231               ;_+39029303231;farmaciarho@otmail.com;Defend;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;20426;0151201;MILANO 1201;MILANO 12
30099;ROVELLI;VIA N.SAURO 27;20096;PIOLTELLO;MI;_0292105850               ;_+390292105850;farmaciarovelli@hotmail.it;Defend;F;F25;Giordano Vellani;1,000000;1,000000;1,000000;1,000000;1,000000;2360;0154002;MILANO 4002;MILANO 40
30100;AZ.SPEC. MULTISERV. COMUNALE 6;CORSO TOSCANA C/O C.AUCHAN;10078;VENARIA REALE;TO;_0117391418               ;_+390117391418;;Maintain;F;F35;Enrico Giuseppe Parlatore;1,000000;1,000000;1,000000;1,000000;1,000000;0;0012601;TORINO 2601;TORINO 26
30113;LUGAGNANO S.N.C.;VIA PELACANE 16/A;37060;LUGAGNANO;VR;_045514029                ;_+390458699014;farmacia.lugagnano@libero.it;Defend;H;H33;Isacco Treccani;1,000000;1,000000;1,000000;1,000000;1,000000;3300;0230302;VERONA 0302;VERONA 03
30126;TAVERNELLE;PIAZZA COCCI 13;06068;TAVERNELLE;PG;_075832396                ;_+39075832396;far.tav@alice.it;Defend;M;M33;Stefano Maltinti;0,000000;0,000000;0,000000;0,000000;0,000000;6066;0510603;PERUGIA 0603;PERUGIA 06
30129;S.MARIA DI PERETOLA S.A.S.;VIA PISTOIESE 11;50145;FIRENZE;FI;_055317120                ;_+39055300244;;Build;M;M32;Paolo Bongini;1,000000;0,000000;1,000000;1,000000;1,000000;0;0450403;FIRENZE 0403;FIRENZE 04
30130;ZOTTI S.N.C.;VIA ROMA 60/A 2;30030;PIANIGA;VE;_041469408                ;_+390415199000;farmacia@farmaciazotti.191.it;Build;H;H32;Roberta Cammisa;0,000000;0,000000;0,000000;0,000000;0,000000;3093;0270402;VENEZIA 0402;VENEZIA 04
30134;COMUNALE 1;VIA LIBERAZIONE 25;20068;PESCHIERA BORROMEO;MI;_025471353                ;_+39025471353;asfcpeschieraborr@cheapnet.it;Build;F;F25;Giordano Vellani;1,000000;1,000000;0,000000;1,000000;1,000000;0;0150105;MILANO 0105;MILANO 01
30141;COTTI;VIA GUGLIELMO MARCONI 312-314;00146;ROMA;RM;_065583706                ;_+39065583706;mariogag3@libero.it;Build;M;M02;Antonella Nardi;0,000000;0,000000;0,000000;0,000000;0,000000;16656;0591501;ROMA 1501;ROMA 15
30146;ZANOBINI SNC;VIA PAGNINI 66R;50134;FIRENZE;FI;_055490920                ;_+39055490920;farmacia.zanobini@tiscali.it;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;20209;0450401;FIRENZE 0401;FIRENZE 04
3015;CENTRALE;VIA FERRETTO 108;30171;MESTRE;VE;_041984550                ;_+39041988675;suzanni@tin.it;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0270802;VENEZIA 0802;VENEZIA 08
30155;AZIENDA SPECIALE;VIA GRAMSCI 1;26841;CASALPUSTERLENGO;LO;_0377/81023               ;_+390377833066;farmacia@aziendaspecialediservizi.191.it;Build;F;F39;Davide Marchetti;1,000000;1,000000;0,000000;1,000000;1,000000;15453;0990102;LODI 0102;LODI 01
3016;GUMIRATO;VIA BISSUOLA 94/L;30173;MESTRE;VE;_0415341310               ;_+390415344151;valerio@farmaciagumirato.191.it;Defend;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0270701;VENEZIA 0701;VENEZIA 07
30160;GAONI DSA RAFFAELLA & C. SNC;VIA TOMMASO DA CELANO 27/C;00179;ROMA;RM;_067883260                ;_+39067883260;farmaciaappiaantica@libero.it;Build;M;M04;Valerio Medici;0,000000;0,000000;0,000000;0,000000;0,000000;0;0590902;ROMA 0902;ROMA 09
30165;S.LORENZO;VIA UGO BASSI 25;40121;BOLOGNA;BO;_051238275                ;_+39051274126;zoccapaolo@tiscali.it;Build;H;H02;Massimo Corlaita;1,000000;1,000000;1,000000;1,000000;1,000000;4263;0381101;BOLOGNA 1101;BOLOGNA 11
30166;SALBEGO;VIA MAZZINI 70;33084;CORDENONS;PN;_0434931250               ;_+390434938605;;Build;H;H04;Matteo Dri;1,000000;1,000000;1,000000;1,000000;1,000000;3481;0300304;PORDENONE 0304;PORDENONE 03
30168;FRASCHINI;PIAZZA XXVI MAGGIO 4;21100;VARESE;VA;_0332284362               ;_+390332284362;farmaciafraschini@vodafone.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;2584;0120302;VARESE 0302;VARESE 03
30180;AZIENDA SPECIALE;PIAZZA ROMA 1;20016;PERO;MI;_0238100102               ;_+390238100102;farmaciadipero@hotmail.com;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;22432;0151201;MILANO 1201;MILANO 12
30181;COSTANZO;VIA FRASCATI 19;00040;MONTEPORZIO CATONE;RM;_06/9449657               ;_+39069447238;;Build;M;M02;Antonella Nardi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0592902;ROMA 2902;ROMA 29
30183;AZIENDA SPECIALE;VIA CATALANI 62;20034;GIUSSANO FRAZ.BIRONE;MI;_0362860795               ;_+390362312846;farcom.birone@gmail.com;Build;F;F23;Maurizio Restivo;1,000000;1,000000;1,000000;1,000000;1,000000;16501;0150601;MONZA BRIANZA 0601;MONZA BRIANZA 06
30187;ROTONDI;VIA PIAVE 30;05100;TERNI;TR;_0744285911               ;_+390744285911;rotondi@albanetsrl.it;Build;M;M33;Stefano Maltinti;0,000000;0,000000;0,000000;0,000000;0,000000;5966;0520306;TERNI 0306;TERNI 03
30205;S.GORDIANO;LARGO GIOVANNI XXIII 5;00053;CIVITAVECCHIA;RM;_076623800                ;_+390766588049;affama@tin.it;Build;M;M04;Valerio Medici;0,000000;0,000000;0,000000;0,000000;0,000000;0;0592102;ROMA 2102;ROMA 21
30209;TETTI FRE;VIA NIZZA 214;10126;TORINO;TO;_0116963523               ;_+390116633144;;Build;F;F35;Enrico Giuseppe Parlatore;0,000000;0,000000;0,000000;0,000000;0,000000;1184;0010901;TORINO 0901;TORINO 09
30223;A.SPE.M.;VIA KENNEDY 1;21046;MALNATE;VA;_0332426372               ;_+390332424357;;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;15470;0120306;VARESE 0306;VARESE 03
30233;CALDERAZZO;CORSO DELLA REPUBBLICA 190;04012;CISTERNA DI LATINA;LT;_069696467                ;_+39069696467;filippocalderazzo@virgilio.it;Defend;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600201;LATINA 0201;LATINA 02
3024;PATELLI SNC;VIA ORLANDA 156/8;30030;CAMPALTO;VE;_0415420288               ;_+390415420123;ptelli@libero.it;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0270702;VENEZIA 0702;VENEZIA 07
30248;DELLA PIAZZA S.N.C.;P.ZZA ORSINI 21;64046;MONTORIO VOMANO;TE;_0861598502               ;_+390861598502;gc@farmaciadellapiazza.191.it;Build;P;P06;Elisabetta Di Battista;0,000000;0,000000;0,000000;0,000000;0,000000;7148;0630405;TERAMO 0405;TERAMO 04
30258;COMUNALI F.V.G. S.P.A.;VIA GABELLI 8/A;33080;PORCIA;PN;_0434361300               ;_+390434253505;farmacia.ronai.riripiccolo@farma3.it;Build;H;H04;Matteo Dri;0,000000;0,000000;0,000000;0,000000;0,000000;14916;0300307;PORDENONE 0307;PORDENONE 03
30259;PALMIERI;VIA RAVARINO CARPI 142/144;41030;SORBARA DI BOMPORTO;MO;_059907434                ;_+39059907434;dpalmieri@tin.it;Build;H;H02;Massimo Corlaita;0,000000;0,000000;0,000000;0,000000;0,000000;0;0370309;MODENA 0309;MODENA 03
30268;CINECITTA';VIA TUSCOLANA 927;00174;ROMA;RM;_067102498                ;_+390671584729;phosforus@libero.it;Build;M;M02;Antonella Nardi;0,000000;0,000000;0,000000;0,000000;0,000000;27094;0591003;ROMA 1003;ROMA 10
3027;CIAVATTA;VIA S. DONA' 400;30174;FAVARO VENETO;VE;_041631488                ;_+39041631488;farmacia.ciavatta@libero.it;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0270702;VENEZIA 0702;VENEZIA 07
30274;COMUNALE;VIA 4 NOVEMBRE 26;28021;BORGOMANERO;NO;_0322846071               ;_+390322844427;;Build;F;F22;Elena Borri;1,000000;1,000000;1,000000;1,000000;0,000000;0;0030504;NOVARA 0504;NOVARA 05
30278;DEL POZZETTO S.N.C.;VIA DEL POZZETTO 10;00186;ROMA;RM;_066785594                ;_+39066785594;farmaciadelpozzetto@libero.it;Build;M;M04;Valerio Medici;0,000000;0,000000;0,000000;0,000000;0,000000;6345;0590106;ROMA 0106;ROMA 01
30283;PECORI;VIA BOITO 19;51037;MONTALE;PT;_057355012                ;_+390573959430;farmpecori@libero.it;Maintain;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;1,000000;13557;0440201;PISTOIA 0201;PISTOIA 02
30294;BRESCIANI;VIA ROMA 340;35010;VIGODARZERE;PD;_0498871016               ;_+390498889343;farmacia.bresciani@inwind.it;Build;H;H32;Roberta Cammisa;1,000000;0,000000;1,000000;1,000000;1,000000;3123;0280204;PADOVA 0204;PADOVA 02
30296;MODERNA;VIA ROMANA LUCCHESE 26C;50050;GALLENO;FI;_0571299916               ;_+390571299916;;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;5626;0470401;PISA 0401;PISA 04
30298;CAMPOLINO;CORSO DEI MILLE 115/117;90047;PARTINICO;PA;_0918781171               ;_+390918781171;campolinobiagio@libero.it;Maintain;P;P32;Pierludovico Marsala;1,000000;1,000000;1,000000;1,000000;1,000000;0;0840703;PALERMO 0703;PALERMO 07
30307;MASARONE;STRADA AL LANIFICIO 7;13900;BIELLA;BI;_015401617                ;_+39015402051;farmacia@farmaciamasarone.191.it;Build;F;F22;Elena Borri;0,000000;0,000000;0,000000;0,000000;0,000000;0;0970102;BIELLA 0102;BIELLA 01
30312;IELLOUSHEG;VIA DEGLI ALPINI 16;31030;CARBONERA;TV;_0422396107               ;_+390422396107;;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;2966;0260110;TREVISO 0110;TREVISO 01
30326;CASTOLDI;VIA CARACCIOLO 23;21100;MASNAGO;VA;_0332225367               ;_+390332225367;fcia.castoldi@tin.it;Build;F;F24;Davide Jula;1,000000;1,000000;1,000000;1,000000;1,000000;2569;0120303;VARESE 0303;VARESE 03
3033;MIRCI;VIA MONTESANTO 5;30036;S MARIA DI SALA;VE;_041/486732               ;_+390415769385;cmirci@libero.it;Defend;H;H32;Roberta Cammisa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0270304;VENEZIA 0304;VENEZIA 03
30331;COMUNALE;PIAZZA DI VONA 1;20065;INZAGO;MI;_029547138                ;_+390295310319;farmaciacomunale.farmci@tin.it;Build;F;F25;Giordano Vellani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0150302;MILANO 0302;MILANO 03
30340;CALDARELLI;VIA L MUZII 41;65100;PESCARA;PE;_0854212626               ;_+390854212626;farmaciacardarelli@virgilio.it;Build;P;P06;Elisabetta Di Battista;0,000000;0,000000;0,000000;0,000000;0,000000;0;0640204;PESCARA 0204;PESCARA 02
30343;PIAZZINI;LARGO IV NOVEMBRE 3;24036;PONTE SAN PIETRO;BG;_035611106                ;_+39035460211;info@farmaciapiazzini.it;Build;F;F25;Giordano Vellani;0,000000;0,000000;0,000000;0,000000;0,000000;14516;0160404;BERGAMO 0404;BERGAMO 04
30345;MAGAZZINO AZ SPEC PLURISERVIZI;VIA AURELIA SUD-LOC. COTONE;55049;VIAREGGIO;LU;_0584385478               ;_+390584385562;info@aspviareggio.it;Defend;M;M34;Luca Mariotti;1,000000;1,000000;1,000000;1,000000;1,000000;0;;;
3037;PERULLI;VIA ROMA 38;30020;QUARTO D'ALTINO;VE;_0422824288               ;_+390422826607;perfarm@shineline.it;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0270705;VENEZIA 0705;VENEZIA 07
3038;DE NOTARIIS;VIA MIRANESE 252;30030;CHIRIGNAGO;VE;_041912377                ;_+390415442433;farmacia@denotariisvalerio.191.it;Build;H;H32;Roberta Cammisa;0,000000;1,000000;1,000000;0,000000;0,000000;0;0270805;VENEZIA 0805;VENEZIA 08
30381;FOCCOLI;VIA V EMANUELE 32;24063;BRIGNANO GERA D'ADDA;BG;_0363814029               ;_+390363816056;;Observe;F;F25;Giordano Vellani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0160801;BERGAMO 0801;BERGAMO 08
30382;DALEFFE;VIA ROMA 38;24040;MISANO GERA D'ADDA;BG;_036384508                ;_+390363341098;;Maintain;F;F25;Giordano Vellani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0160802;BERGAMO 0802;BERGAMO 08
30386;PRIMAVERA;VIA APPIA NUOVA 213;00183;ROMA;RM;_067011812                ;_+390670393847;francescodelongis@tiscali.it;Build;M;M03;Manuelo Maria Montemaggiori;1,000000;1,000000;1,000000;1,000000;1,000000;0;0593602;ROMA 3602;ROMA 36
30387;SCIBELLI SNC;VIA DON MOROSINI 1;80046;S GIORGIO A CREMANO;NA;_081471545                ;_+39081471545;f.cia.scibelli@virgilio.it;Observe;P;P04;Antonio Pisani;1,000000;1,000000;1,000000;1,000000;1,000000;7664;0701101;NAPOLI 1101;NAPOLI 11
30396;COLA DI RIENZO;VIA COLA DI RIENZO 215;00192;ROMA;RM;_063243130                ;_+39063244476;info@farmaciacoladirienzo.com;Defend;M;M04;Valerio Medici;0,000000;0,000000;0,000000;0,000000;0,000000;19127;0591707;ROMA 1707;ROMA 17
304;CERTOSA;VIA G JORI 74/R;16159;GENOVA CERTOSA;GE;_010/6442268              ;_+390106442268;;Build;F;F32;Valter Tasso;1,000000;1,000000;1,000000;1,000000;1,000000;0;0100302;GENOVA 0302;GENOVA 03
30400;GATTAFONI;VIA DANTE ALIGHIERI 146;66020;SCERNI;CH;_0873919263               ;_+390873919263;farmaciagattafoni@tiscali.it;Observe;P;P06;Elisabetta Di Battista;1,000000;0,000000;0,000000;0,000000;1,000000;28113;0650401;CHIETI 0401;CHIETI 04
30420;FAVARETTO;VIA ROSA 7;30171;MESTRE;VE;_041959688                ;_+390415067072;mauro.favaretto@tin.it;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;3051;0270802;VENEZIA 0802;VENEZIA 08
30425;LEONE;VIA IV NOVEMBRE 133;95022;ACI CATENA;CT;_0957644870               ;_+390957644870;farmacialeonev@tiscali.it;Build;P;P33;Salvatore Gianluca Chirieleison;1,000000;1,000000;1,000000;1,000000;1,000000;0;0890903;CATANIA 0903;CATANIA 09
30434;RUSSO;VIA SIMONE MARTINI 80;80131;NAPOLI;NA;_0815791170               ;_+390815791170;f.ciarusso@libero.it;Maintain;P;P04;Antonio Pisani;1,000000;1,000000;1,000000;1,000000;1,000000;21303;0702005;NAPOLI 2005;NAPOLI 20
30436;TENORE;VIA D'ANDREA 38;84088;SIANO;SA;_0815182626               ;_+390815182626;farmaciatenore@libero.it;Observe;P;P02;Vito Benincasa;0,000000;0,000000;0,000000;0,000000;0,000000;7390;0720101;SALERNO 0101;SALERNO 01
30443;RUTIGLIANO;PIAZZA L. VAN BEETHOVEN 50;70017;PUTIGNANO;BA;_0804058390               ;_+390804058391;rutiglianoa@libero.it;Defend;P;P36;Antonio Di Summa;1,000000;0,000000;0,000000;1,000000;1,000000;0;0741801;BARI 1801;BARI 18
30456;ALLA FEDE S.A.S.;CORSO VITTORIO EMANUELE 21;33170;PORDENONE;PN;_0434520126               ;_+390434228070;farmaciaallafededdt@ufar.it;Build;H;H04;Matteo Dri;1,000000;1,000000;1,000000;1,000000;1,000000;3478;0300302;PORDENONE 0302;PORDENONE 03
30467;AMBIVERI & C. SNC;VIA MARCONI 8;24043;CARAVAGGIO;BG;_036351290                ;_+390363352854;farmacia.ambiveri@libero.it;Build;F;F25;Giordano Vellani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0160801;BERGAMO 0801;BERGAMO 08
30476;TARANTINO;VIA ATELLANA 37;80027;FRATTAMAGGIORE;NA;_0818348445               ;_+390818348445;;Maintain;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0700401;NAPOLI 0401;NAPOLI 04
30481;SIMEONI;VIALE PIO XII 60;00033;CAVE;RM;_069580029                ;_+390695000177;farmaciasimeoni.cave@tin.it;Defend;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;6452;0592802;ROMA 2802;ROMA 28
30488;BOMBARDELLI;VIA AUSONIO 2;21100;VARESE - S AMBROGIO;VA;_0332227021               ;_+390332222460;bombg1@gmail.com;Build;F;F24;Davide Jula;1,000000;1,000000;1,000000;1,000000;1,000000;2598;0120305;VARESE 0305;VARESE 03
30489;MAIORANA;VIA S FRANCESCO DI PAOLA 39;98051;BARCELLONA POZZO DI GOTTO;ME;_0909702670               ;_+390909702670;farmaior@supereva.it;Build;P;P33;Salvatore Gianluca Chirieleison;1,000000;1,000000;1,000000;1,000000;1,000000;0;0850601;MESSINA 0601;MESSINA 06
3049;BORTIGNON;VIA VECCHIA MOGLIANESE 272;30030;PESEGGIA;VE;_041449002                ;_+39041449002;farm.bortignon@libero.it;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0270304;VENEZIA 0304;VENEZIA 03
30499;LAMBRATE;VIA PACINI 72;20131;MILANO;MI;_0270630633               ;_+390270602451;farmacia.lambrate@tiscali.it;Build;F;F33;Luigi Loffredo;1,000000;1,000000;1,000000;1,000000;1,000000;1328;0153001;MILANO 3001;MILANO 30
30510;BASILE GIANNINI S.N.C.;VIA APPIA RIONE SCAMPIA 23;80144;SECONDIGLIANO;NA;_0817023023               ;_+390817023023;basilegiannini@hotmail.it;Build;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;8159;0702301;NAPOLI 2301;NAPOLI 23
30571;MAG.FAR.COMUN.CORSICHESI SPA;VIA VOLTA 20;20094;CORSICO;MI;_0248601290               ;_+390248601290;;Defend;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;;;
3059;ALLE DUE COLONNE;VIA CANNAREGIO 6045;30121;VENEZIA;VE;_0415225411               ;_+390415225411;f.alleduecolonne@libero.it;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0270602;VENEZIA 0602;VENEZIA 06
30601;AJELLO DSA ELEONORA & C. SNC;VIA G. VILLANI 16/18;90133;PALERMO;PA;_0916682438               ;_+390916600370;farmacia.ajello@farmamail.net;Build;P;P32;Pierludovico Marsala;1,000000;1,000000;1,000000;1,000000;1,000000;9482;0841104;PALERMO 1104;PALERMO 11
30604;SOC.PAULLESE MULTISERVIZI SRL;VIA MILANO 60;20067;PAULLO;MI;_0290634254               ;_+390290635287;asfpaullo@farmasoft.com;Defend;F;F25;Giordano Vellani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0150104;MILANO 0104;MILANO 01
30610;MONTEROSA;VIA MONTEROSA 105/107;80144;NAPOLI SECONDIGLIANO;NA;_0815435279               ;_+390815435279;f.cia.monterosa@tiscali.it;Build;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;7878;0702303;NAPOLI 2303;NAPOLI 23
30614;GUSSONI;VIA TUNISI 51;10134;TORINO;TO;_0113194565               ;_+390113194684;;Build;F;F34;Andrea Nerino Arrigo Neri;0,000000;0,000000;0,000000;0,000000;0,000000;19908;0011003;TORINO 1003;TORINO 10
30633;ZACCARIELLO;VIA PRINCIPE DI PIEMONTE 17;80070;MONTE PROCIDA;NA;_0818681384               ;_+390818045552;info@farmaciazaccariello.com;Build;P;P07;Vincenzo Rongo;1,000000;1,000000;1,000000;1,000000;1,000000;7798;0700201;NAPOLI 0201;NAPOLI 02
30667;BRITISH PHARMACY;PIAZZA IX APRILE;98039;TAORMINA;ME;_0942625735               ;_+39094224552;farmaciabritish@virgilio.it;Build;P;P33;Salvatore Gianluca Chirieleison;0,000000;0,000000;0,000000;0,000000;0,000000;10268;0850103;MESSINA 0103;MESSINA 01
30668;DELLE ACACIE;VIA DELLE ACACIE 51;00171;ROMA;RM;_062184193                ;_+39062184193;rita.pasqualetti@alice.it;Build;M;M02;Antonella Nardi;1,000000;1,000000;1,000000;1,000000;1,000000;6408;0590705;ROMA 0705;ROMA 07
30672;MADDALONI S.A.S.;VIALE COLLI AMINEI 249/251;80131;NAPOLI;NA;_0817414669               ;_+390817415763;farmamaddaloni@libero.it;Defend;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;30045;0702205;NAPOLI 2205;NAPOLI 22
30687;S.BERNARDINO;VIA S BERNARDINO 73;24100;BERGAMO;BG;_035314234                ;_+390353840271;;Build;F;F25;Giordano Vellani;0,000000;0,000000;0,000000;0,000000;0,000000;1402;0160505;BERGAMO 0505;BERGAMO 05
3069;ALLA S MARGHERITA;VIA DORSODURO 3692;30123;VENEZIA;VE;_041/5223872              ;_+390415223872;;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0270605;VENEZIA 0605;VENEZIA 06
30694;AGNELLI;CORSO CAVALLOTTI 2;28100;NOVARA;NO;_0321620387               ;_+390321620387;silvia.tonalini@libero.it;Observe;F;F22;Elena Borri;1,000000;0,000000;1,000000;0,000000;1,000000;938;0030201;NOVARA 0201;NOVARA 02
30708;ANGLESIO;VIA MILANO 11;10122;TORINO;TO;_0114362908               ;_+390114362908;farmacia@anglesio.it;Observe;F;F34;Andrea Nerino Arrigo Neri;0,000000;0,000000;0,000000;0,000000;0,000000;557;0010103;TORINO 0103;TORINO 01
30725;DANTE;CORSO DANTE 78;10126;TORINO;TO;_0116963386               ;_+390116315577;mravinetto@hotmail.com;Build;F;F34;Andrea Nerino Arrigo Neri;1,000000;1,000000;1,000000;1,000000;1,000000;0;0010202;TORINO 0202;TORINO 02
30732;RIALTO S.A.S.;VIA RIALTO 3;35012;CAMPOSAMPIERO;PD;_0495790113               ;_+390499306021;farmacia@farmaciarialto.191.it;Defend;H;H32;Roberta Cammisa;1,000000;1,000000;1,000000;1,000000;1,000000;3142;0280203;PADOVA 0203;PADOVA 02
